video_id,comment_id,thread_id,author_channel_id,author_display_name,community_id,community_size,community_density,is_reply,parent_comment_id,parent_author_id,like_count,total_reply_count,community_total_comments,community_total_likes,community_avg_comments_per_user,community_top_contributor
vKqgJFPVlg8,Ugz6E8iq3iUw3R1nM_R4AaABAg,Ugz6E8iq3iUw3R1nM_R4AaABAg,UCqAzqrWRntX3jAsBOeCnFsg,@melonhead9908,131,1,0.0,False,,,0,0,1,0,1.0,@melonhead9908
vKqgJFPVlg8,UgxTJ_IYdCJXz8C5yTd4AaABAg,UgxTJ_IYdCJXz8C5yTd4AaABAg,UC1_oO3-SHhWLtYvtxn7gjDQ,@mikhieal8174,132,1,0.0,False,,,0,0,1,0,1.0,@mikhieal8174
vKqgJFPVlg8,UgyH5R3yAfGMlMMowyx4AaABAg,UgyH5R3yAfGMlMMowyx4AaABAg,UCz3AXOrXSPtak0GJP4ezeAQ,@Sleepyduo38,16,25,0.09333333333333334,False,,,0,0,35,722,1.4,@jocelantonettetenoc5996
vKqgJFPVlg8,UgzrJ56WerAhfGxgy2d4AaABAg,UgzrJ56WerAhfGxgy2d4AaABAg,UCqBebilJOdRVON9GtgJJ27Q,@chi3f00,133,1,0.0,False,,,1,0,1,1,1.0,@chi3f00
vKqgJFPVlg8,UgwFLwbIOcOHK-0tl_p4AaABAg,UgwFLwbIOcOHK-0tl_p4AaABAg,UCtGumCqe1YRGWqLiVjn_K2A,@Wings22best,134,1,0.0,False,,,1,0,1,1,1.0,@Wings22best
vKqgJFPVlg8,Ugzqv2dmyZxb0boRbl14AaABAg,Ugzqv2dmyZxb0boRbl14AaABAg,UC6kX2jgnO4dHs1rC9_7fDrA,@patpatpat1336,8,31,0.06881720430107527,False,,,0,0,30,1007,0.967741935483871,@mfiqryn
vKqgJFPVlg8,UgwnePFldOJ1Sr8vTW14AaABAg,UgwnePFldOJ1Sr8vTW14AaABAg,UCfKHl155JwqFRkz-GzzoEeQ,@TheSuperSangan,135,1,0.0,False,,,0,0,1,0,1.0,@TheSuperSangan
vKqgJFPVlg8,Ugzy1XF9ANd6AqfOvx94AaABAg,Ugzy1XF9ANd6AqfOvx94AaABAg,UCLYJuGueEPyZck48qWD7Ejw,@5491z6C,6,32,0.07056451612903226,False,,,0,0,27,1170,0.84375,@JaceHubbard
vKqgJFPVlg8,Ugzh9rrYdRl_t_FmBcB4AaABAg,Ugzh9rrYdRl_t_FmBcB4AaABAg,UCEEhta_C7nLKKQnLryMznvA,@_Mr_Slow,136,1,0.0,False,,,0,0,1,0,1.0,@_Mr_Slow
vKqgJFPVlg8,UgxELupl6nTbOGKT_zF4AaABAg,UgxELupl6nTbOGKT_zF4AaABAg,UC9JovaNgn3ECeRa5sSpD6Hg,@giga_chad_gordon_freeman838,137,1,0.0,False,,,0,0,1,0,1.0,@giga_chad_gordon_freeman838
vKqgJFPVlg8,Ugx3cT7C8EZsH3eA26V4AaABAg,Ugx3cT7C8EZsH3eA26V4AaABAg,UCjzpWhvC_GP2FDCyJaGB9aw,@beastbaymaxxgaming,138,1,0.0,False,,,1,0,14,38,14.0,@beastbaymaxxgaming
vKqgJFPVlg8,UgwCkieEDMLMqte3Sg54AaABAg,UgwCkieEDMLMqte3Sg54AaABAg,UCXA--iYivK1yucDCjQlkiiw,@GerikDelRosario-yk6qq,95,2,1.0,False,,,0,0,15,20,7.5,@GerikDelRosario-yk6qq
vKqgJFPVlg8,UgxTdjNx5zvE2X8Laad4AaABAg,UgxTdjNx5zvE2X8Laad4AaABAg,UCxJq-QRmlSk8__xfW04qNVA,@TheLegendaryBillCipher,139,1,0.0,False,,,9,0,2,15,2.0,@TheLegendaryBillCipher
vKqgJFPVlg8,Ugxcds_DkTAaMY8YWJd4AaABAg,Ugxcds_DkTAaMY8YWJd4AaABAg,UC-zCQ_sp5T1wxQ-gFd-HDAA,@darkyut_,140,1,0.0,False,,,1,0,1,1,1.0,@darkyut_
vKqgJFPVlg8,UgxxfmlS8VJV0SzVsGh4AaABAg,UgxxfmlS8VJV0SzVsGh4AaABAg,UCmA8Wo1FgZvUdh6kClijt3A,@NoName-st5so,2,38,0.05547652916073969,False,,,1,0,51,1686,1.3421052631578947,@thescowl6971
vKqgJFPVlg8,UgxqvedpQbpNQ-i7IoV4AaABAg,UgxqvedpQbpNQ-i7IoV4AaABAg,UCa1gxK4LjqwkOV41l8XE7VQ,@DivertingAsh,141,1,0.0,False,,,3,0,1,3,1.0,@DivertingAsh
vKqgJFPVlg8,UgzZRX6xksihfYy8vxt4AaABAg,UgzZRX6xksihfYy8vxt4AaABAg,UCI2iN0ocjMfbb2ccDjaYc3g,@jackikenberry1,10,29,0.07389162561576355,False,,,2,0,30,1795,1.0344827586206897,@datironpanda2982
vKqgJFPVlg8,UgyQZvvLAvhNQMTVS2J4AaABAg,UgyQZvvLAvhNQMTVS2J4AaABAg,UC-rBcLY3CyKf2L7-dzSetLw,@republic.shadowrc91,0,52,0.042232277526395176,False,,,2,0,41,850,0.7884615384615384,@ThePestProblem
vKqgJFPVlg8,UgydM7HV2KvNNZN_lv14AaABAg,UgydM7HV2KvNNZN_lv14AaABAg,UCYeRqYBTlwUusXAPtotsTLw,@Ghostface-wv3ts,5,34,0.058823529411764705,False,,,1,0,20,2935,0.5882352941176471,@sergiovillamizar3282
vKqgJFPVlg8,UgxlLEicQm8PQnaYhBl4AaABAg,UgxlLEicQm8PQnaYhBl4AaABAg,UC-gqgolzU7_Meff3qzlXN9A,@mr.gamer8769,142,1,0.0,False,,,1,0,1,1,1.0,@mr.gamer8769
vKqgJFPVlg8,UgzKO9e7Zp2wSwJsUPx4AaABAg,UgzKO9e7Zp2wSwJsUPx4AaABAg,UCG7RKZEvDa9GODvCnMo698w,@akmahdi616,143,1,0.0,False,,,1,0,1,1,1.0,@akmahdi616
vKqgJFPVlg8,UgwIPSoR5R5BpbByVfl4AaABAg,UgwIPSoR5R5BpbByVfl4AaABAg,UCHTGupQxcOrHkoWaeB7rUTw,@Sebastianator01,144,1,0.0,False,,,28,1,1,28,1.0,@Sebastianator01
vKqgJFPVlg8,Ugy-83Lm3uIEvaxe1R54AaABAg,Ugy-83Lm3uIEvaxe1R54AaABAg,UC6Mgm9LGjBhcFomXEE8LMRg,@yeahboi-s9g,145,1,0.0,False,,,2,0,1,2,1.0,@yeahboi-s9g
vKqgJFPVlg8,UgxO_CF47ztRflJuW4l4AaABAg,UgxO_CF47ztRflJuW4l4AaABAg,UCrObOsWghDISuwx6WE1abQA,@Meownu_Reeves,146,1,0.0,False,,,0,0,1,0,1.0,@Meownu_Reeves
vKqgJFPVlg8,Ugz5Z9jNGs9KS2ucQeF4AaABAg,Ugz5Z9jNGs9KS2ucQeF4AaABAg,UC0QGPJU9iPAaTIkBdHyT63A,@HereComesWheely,147,1,0.0,False,,,2,0,1,2,1.0,@HereComesWheely
vKqgJFPVlg8,UgyZ81oe00_m8KgAJuB4AaABAg,UgyZ81oe00_m8KgAJuB4AaABAg,UCxf4VBsCAPNy10qOKMeHJPw,@Goochbutter69,148,1,0.0,False,,,5,0,1,5,1.0,@Goochbutter69
vKqgJFPVlg8,Ugx3Lp9VvR6uoDOsiuF4AaABAg,Ugx3Lp9VvR6uoDOsiuF4AaABAg,UC9WCaoWPjmR2GjWlFMXxQVw,@Zach-f8i,149,1,0.0,False,,,12,0,1,12,1.0,@Zach-f8i
vKqgJFPVlg8,Ugw-0y1aEabZ9LLCLNp4AaABAg,Ugw-0y1aEabZ9LLCLNp4AaABAg,UCfpTLH5dH7dvN-L3tH-AWFQ,@dragondaveltd1992,14,26,0.08923076923076922,False,,,3,0,53,858,2.0384615384615383,@dragondaveltd1992
vKqgJFPVlg8,UgyqDzbPYh-4uuV287R4AaABAg,UgyqDzbPYh-4uuV287R4AaABAg,UCy5dz0zqM3326ru-U63twXA,@mnp-gachaney2023,40,3,0.6666666666666666,False,,,19,1,6,31,2.0,@mnp-gachaney2023
vKqgJFPVlg8,UgzAbo1O8LWlT2YOpX14AaABAg,UgzAbo1O8LWlT2YOpX14AaABAg,UCNqBU6favbOBG0ObxT6FSeg,@TriSticle,150,1,0.0,False,,,3,0,1,3,1.0,@TriSticle
vKqgJFPVlg8,UgxFVQWaOwrzav3C5s14AaABAg,UgxFVQWaOwrzav3C5s14AaABAg,UCw-xHZhrsobGcVm8r8h8v9A,@bonipopochovski,151,1,0.0,False,,,3,0,1,3,1.0,@bonipopochovski
vKqgJFPVlg8,Ugxe13gyhZp1pjaJ9jF4AaABAg,Ugxe13gyhZp1pjaJ9jF4AaABAg,UCJFW7-rvJDaPSybRCkL-Z4Q,@masonhenderson0221,152,1,0.0,False,,,7,0,1,7,1.0,@masonhenderson0221
vKqgJFPVlg8,Ugw4JcyfA4tczpGPpEB4AaABAg,Ugw4JcyfA4tczpGPpEB4AaABAg,UClIn3yfAdhBbcqLmjiyhVOw,@lordspidercon,41,3,0.6666666666666666,False,,,2,0,2,130,0.6666666666666666,@SenpaiSlam
vKqgJFPVlg8,Ugxb0E4ee5xZHTdzZY14AaABAg,Ugxb0E4ee5xZHTdzZY14AaABAg,UCtuoHaJVk86I6-mmV8QTSYg,@teliclive,153,1,0.0,False,,,20,0,2,21,2.0,@teliclive
vKqgJFPVlg8,UgxjTh4sT1Pyg0KTe_J4AaABAg,UgxjTh4sT1Pyg0KTe_J4AaABAg,UCRm5UUWufrDvmwDf_jeMo1A,@Hurtlockr1969sport,12,28,0.07671957671957672,False,,,8,0,24,1108,0.8571428571428571,@cookiethedutchie4475
vKqgJFPVlg8,UgzwNHYMyh-mQbKTKTl4AaABAg,UgzwNHYMyh-mQbKTKTl4AaABAg,UCaNhSQci7JaHGa4qFYHP7ug,@anegwa,154,1,0.0,False,,,1,0,1,1,1.0,@anegwa
vKqgJFPVlg8,UgwPASCft26TZ6g2z2J4AaABAg,UgwPASCft26TZ6g2z2J4AaABAg,UCcf7SRTFbdQVV5SDVnBkLPw,@rafikicasanueva6,42,3,0.6666666666666666,False,,,3,2,1,3,0.3333333333333333,@rafikicasanueva6
vKqgJFPVlg8,UgyFwvGoce7Orkn_1kp4AaABAg,UgyFwvGoce7Orkn_1kp4AaABAg,UCHW50E4E7i_h3sX1kF_5Zvw,@vanillasdue,23,10,0.2222222222222222,False,,,1,0,7,184,0.7,@DaPotato6996
vKqgJFPVlg8,UgwAjNhP5Yf_G1V-q4Z4AaABAg,UgwAjNhP5Yf_G1V-q4Z4AaABAg,UCxg6Vq8DnVFlFXX88t0xgVQ,@vicentequintero2030,64,2,1.0,False,,,44,1,1,44,0.5,@vicentequintero2030
vKqgJFPVlg8,Ugzic5VGXUYowl157Mt4AaABAg,Ugzic5VGXUYowl157Mt4AaABAg,UCKhnBpMT6G8AZdDgP58SESw,@SenpaiSlam,41,3,0.6666666666666666,False,,,128,2,2,130,0.6666666666666666,@SenpaiSlam
vKqgJFPVlg8,UgxQmIN44RIABKbngUl4AaABAg,UgxQmIN44RIABKbngUl4AaABAg,UCJeJrO0g_rU6a7UnRIiQ8pA,@Drackflame951,2,38,0.05547652916073969,False,,,14,1,51,1686,1.3421052631578947,@thescowl6971
vKqgJFPVlg8,UgxfjA4kr42_R92eNRB4AaABAg,UgxfjA4kr42_R92eNRB4AaABAg,UCfMnqAorYnLp2kepmNYHQJA,@ErikML,107,2,1.0,False,,,85,1,1,85,0.5,@ErikML
vKqgJFPVlg8,Ugy_WasoYhTl0wf5KV14AaABAg,Ugy_WasoYhTl0wf5KV14AaABAg,UCjHexQReLThGAIoYI78KvLA,@thesavagetaxman846,1,46,0.050241545893719805,False,,,220,3,27,1602,0.5869565217391305,@l.alva-Sylvester
vKqgJFPVlg8,UgzU-dJ5Gg8xT6nltZR4AaABAg,UgzU-dJ5Gg8xT6nltZR4AaABAg,UCGOt5SyM9pEEhftZGZQiF2g,@femmybuns3022,155,1,0.0,False,,,1,0,1,1,1.0,@femmybuns3022
vKqgJFPVlg8,UgxNyLbVNHC8Z5t0muN4AaABAg,UgxNyLbVNHC8Z5t0muN4AaABAg,UCD-1UFs2HOABQIXcfDofY_w,@Snowball87754,15,26,0.08,False,,,2,0,25,1021,0.9615384615384616,@Snowball87754
vKqgJFPVlg8,UgxZuP36UlR4mk-zRLx4AaABAg,UgxZuP36UlR4mk-zRLx4AaABAg,UC-zSgUIJEiYUkV_dk5aVDfQ,@francys78-m2g,156,1,0.0,False,,,1,0,1,1,1.0,@francys78-m2g
vKqgJFPVlg8,Ugxtd6yGWtGPrwv9uxp4AaABAg,Ugxtd6yGWtGPrwv9uxp4AaABAg,UC_2--SX_eqmgwCAzSyr6vkQ,@matto.matto.,20,14,0.15384615384615385,False,,,6,0,12,342,0.8571428571428571,@BobBobBall
vKqgJFPVlg8,UgwxKcFGGEQJCa0cLv94AaABAg,UgwxKcFGGEQJCa0cLv94AaABAg,UCLEbDSa_wz7dV8hvReXKjOQ,@webbuh,108,2,1.0,False,,,24,1,1,24,0.5,@webbuh
vKqgJFPVlg8,UgwIPSoR5R5BpbByVfl4AaABAg.ARrFv_OQtS1ARrFwEIE6hX,UgwIPSoR5R5BpbByVfl4AaABAg,UCHTGupQxcOrHkoWaeB7rUTw,@Sebastianator01,144,1,0.0,True,UgwIPSoR5R5BpbByVfl4AaABAg,UCHTGupQxcOrHkoWaeB7rUTw,4,0,1,28,1.0,@Sebastianator01
vKqgJFPVlg8,UgyqDzbPYh-4uuV287R4AaABAg.ARr7qsGq57lARrTSZaxi_F,UgyqDzbPYh-4uuV287R4AaABAg,UCPXGjPuL7c0HSTb8ftkIfWA,@Abyssal_Void_Ghost,40,3,0.6666666666666666,True,UgyqDzbPYh-4uuV287R4AaABAg,UCy5dz0zqM3326ru-U63twXA,2,0,6,31,2.0,@mnp-gachaney2023
vKqgJFPVlg8,UgwPASCft26TZ6g2z2J4AaABAg.ARqywXQqXzBARr-yypOhvA,UgwPASCft26TZ6g2z2J4AaABAg,UCMmUbGt7PNb21aTYXKxMvkg,@NoraInu__,42,3,0.6666666666666666,True,UgwPASCft26TZ6g2z2J4AaABAg,UCcf7SRTFbdQVV5SDVnBkLPw,4,0,1,3,0.3333333333333333,@rafikicasanueva6
vKqgJFPVlg8,UgwPASCft26TZ6g2z2J4AaABAg.ARqywXQqXzBARr0rWfzoX3,UgwPASCft26TZ6g2z2J4AaABAg,UCaG9PprqHP5CY0m0DfTuOFA,@hde1008,42,3,0.6666666666666666,True,UgwPASCft26TZ6g2z2J4AaABAg,UCcf7SRTFbdQVV5SDVnBkLPw,1,0,1,3,0.3333333333333333,@rafikicasanueva6
vKqgJFPVlg8,UgwAjNhP5Yf_G1V-q4Z4AaABAg.ARqvtGdrvUWARrG6hWdgfD,UgwAjNhP5Yf_G1V-q4Z4AaABAg,UCQl4_QS3EQ5hplWi99ZS73g,@leeks1408,64,2,1.0,True,UgwAjNhP5Yf_G1V-q4Z4AaABAg,UCxg6Vq8DnVFlFXX88t0xgVQ,3,0,1,44,0.5,@vicentequintero2030
vKqgJFPVlg8,Ugzic5VGXUYowl157Mt4AaABAg.ARqtk4JWxGxARr37jAjVlK,Ugzic5VGXUYowl157Mt4AaABAg,UClIn3yfAdhBbcqLmjiyhVOw,@lordspidercon,41,3,0.6666666666666666,True,Ugzic5VGXUYowl157Mt4AaABAg,UCKhnBpMT6G8AZdDgP58SESw,9,0,2,130,0.6666666666666666,@SenpaiSlam
vKqgJFPVlg8,Ugzic5VGXUYowl157Mt4AaABAg.ARqtk4JWxGxARt7VekxUVT,Ugzic5VGXUYowl157Mt4AaABAg,UCd4ZpwxJD9lCwSsxtaKMFOQ,@Endeavor444,41,3,0.6666666666666666,True,Ugzic5VGXUYowl157Mt4AaABAg,UCKhnBpMT6G8AZdDgP58SESw,1,0,2,130,0.6666666666666666,@SenpaiSlam
vKqgJFPVlg8,UgxQmIN44RIABKbngUl4AaABAg.ARqt6oldSwGARs-iUC57tU,UgxQmIN44RIABKbngUl4AaABAg,UC4xKZdgKXSMU6KCXp-n02QQ,@Kazuma1478,2,38,0.05547652916073969,True,UgxQmIN44RIABKbngUl4AaABAg,UCJeJrO0g_rU6a7UnRIiQ8pA,2,0,51,1686,1.3421052631578947,@thescowl6971
vKqgJFPVlg8,UgxfjA4kr42_R92eNRB4AaABAg.ARqsokHRLfLARsNEq7riJK,UgxfjA4kr42_R92eNRB4AaABAg,UCpnx22-DPAECH1rI9o395JQ,@crawlingboy,107,2,1.0,True,UgxfjA4kr42_R92eNRB4AaABAg,UCfMnqAorYnLp2kepmNYHQJA,0,0,1,85,0.5,@ErikML
vKqgJFPVlg8,Ugy_WasoYhTl0wf5KV14AaABAg.ARqs2jbiw6PARr5BcqMOer,Ugy_WasoYhTl0wf5KV14AaABAg,UCKj_zYYX5QFx2NGCVg959Jg,@tailsfan95,1,46,0.050241545893719805,True,Ugy_WasoYhTl0wf5KV14AaABAg,UCjHexQReLThGAIoYI78KvLA,10,0,27,1602,0.5869565217391305,@l.alva-Sylvester
vKqgJFPVlg8,Ugy_WasoYhTl0wf5KV14AaABAg.ARqs2jbiw6PARrFm82Bgnt,Ugy_WasoYhTl0wf5KV14AaABAg,UCjza6BZ2S9QOr8rHuCZ8fRg,@FlashFox21,1,46,0.050241545893719805,True,Ugy_WasoYhTl0wf5KV14AaABAg,UCjHexQReLThGAIoYI78KvLA,7,0,27,1602,0.5869565217391305,@l.alva-Sylvester
vKqgJFPVlg8,Ugy_WasoYhTl0wf5KV14AaABAg.ARqs2jbiw6PARstvoDDOQQ,Ugy_WasoYhTl0wf5KV14AaABAg,UCplrSqtfIw60dzsmaT0zYeQ,@PresidentFunnyValentine,1,46,0.050241545893719805,True,Ugy_WasoYhTl0wf5KV14AaABAg,UCjHexQReLThGAIoYI78KvLA,1,0,27,1602,0.5869565217391305,@l.alva-Sylvester
vKqgJFPVlg8,UgwxKcFGGEQJCa0cLv94AaABAg.ARqoLm8DfLGARqrcctyg9K,UgwxKcFGGEQJCa0cLv94AaABAg,UCQbpAA56BqeVXpZju_qq4Gw,@GeekazoidGeeking,108,2,1.0,True,UgwxKcFGGEQJCa0cLv94AaABAg,UCLEbDSa_wz7dV8hvReXKjOQ,1,0,1,24,0.5,@webbuh
QQbmwrdlRY0,Ugx8zLmkbnR-WmWH0Xp4AaABAg,Ugx8zLmkbnR-WmWH0Xp4AaABAg,UCiiSqWtosoOchkWgzgKo18g,@GeniusMovieMania,157,1,0.0,False,,,0,0,2,0,2.0,@GeniusMovieMania
QQbmwrdlRY0,Ugyp1mTjsZReGondVBB4AaABAg,Ugyp1mTjsZReGondVBB4AaABAg,UCmA8Wo1FgZvUdh6kClijt3A,@NoName-st5so,2,38,0.05547652916073969,False,,,3,0,51,1686,1.3421052631578947,@thescowl6971
QQbmwrdlRY0,Ugx1Z_tCGW33shtudoJ4AaABAg,Ugx1Z_tCGW33shtudoJ4AaABAg,UCAY8yyqLIGcFYHWq30kk9zA,@45TRANSFORMERSFAN,158,1,0.0,False,,,0,0,1,0,1.0,@45TRANSFORMERSFAN
QQbmwrdlRY0,Ugz7JQH_-mWI3S1VdI94AaABAg,Ugz7JQH_-mWI3S1VdI94AaABAg,UCUUHZKRz_88nMqSF9534yTg,@iamastraixs,159,1,0.0,False,,,0,0,1,0,1.0,@iamastraixs
QQbmwrdlRY0,Ugw0hQU1G_S8byJiq5h4AaABAg,Ugw0hQU1G_S8byJiq5h4AaABAg,UCITZXLDM2uWJ94pJR1JbryQ,@bl1t7theprotogenhybrid,61,3,1.0,False,,,1,0,4,80,1.3333333333333333,@Random-n1g8s
QQbmwrdlRY0,UgytvKHG607DO7Yr3Vp4AaABAg,UgytvKHG607DO7Yr3Vp4AaABAg,UCl2bfDGlNlG1j8MCxR2g2ig,@chocolatelover19980,160,1,0.0,False,,,0,0,2,1,2.0,@chocolatelover19980
QQbmwrdlRY0,UgwSdH2d3bMHhbx1GUx4AaABAg,UgwSdH2d3bMHhbx1GUx4AaABAg,UCkiCOZhIqBZL14Ybo8YGfFQ,@SolonFischer,161,1,0.0,False,,,0,0,1,0,1.0,@SolonFischer
QQbmwrdlRY0,UgwkEZeYUdO8yrIUa3p4AaABAg,UgwkEZeYUdO8yrIUa3p4AaABAg,UCOguR9y9v0hVdg3nm5JgqCA,@melchardcaranto4675,162,1,0.0,False,,,1,0,2,2,2.0,@melchardcaranto4675
QQbmwrdlRY0,UgwV9UVCiCSr5zSAttV4AaABAg,UgwV9UVCiCSr5zSAttV4AaABAg,UCWlLzwAXrjWlPEDkmteTO4g,@jarenpocopio6033,163,1,0.0,False,,,0,0,1,0,1.0,@jarenpocopio6033
QQbmwrdlRY0,UgwlY1feqNaLk1NN9RZ4AaABAg,UgwlY1feqNaLk1NN9RZ4AaABAg,UCg7JEybu0gzCWblqcjmKqRw,@revelare_xvii6269,164,1,0.0,False,,,1,0,1,1,1.0,@revelare_xvii6269
QQbmwrdlRY0,UgzJq6BHIKhu_EtZvgZ4AaABAg,UgzJq6BHIKhu_EtZvgZ4AaABAg,UCs7ko5d6m8ARYGMnYTWAAKQ,@markdevonport3274,165,1,0.0,False,,,2,0,1,2,1.0,@markdevonport3274
QQbmwrdlRY0,Ugzyza9rdATDeHYS2FR4AaABAg,Ugzyza9rdATDeHYS2FR4AaABAg,UCRwdiWBrgtClClv_oHehj0w,@ratedexploited,166,1,0.0,False,,,3,0,2,4,2.0,@ratedexploited
QQbmwrdlRY0,UgxiVxW7POlMiD2dYjp4AaABAg,UgxiVxW7POlMiD2dYjp4AaABAg,UCE1nyPTDCbc9wwTwosophQg,@donitairis3300,167,1,0.0,False,,,0,0,2,0,2.0,@donitairis3300
QQbmwrdlRY0,UgxdyXaM-Ei5QvbfJBF4AaABAg,UgxdyXaM-Ei5QvbfJBF4AaABAg,UCHlTlukU2ZCd_BL4kB5JWJA,@Kitty255Again,17,21,0.1,False,,,0,0,26,439,1.2380952380952381,@spaceinkling
QQbmwrdlRY0,Ugy2IsUDcfPU3mYDWkF4AaABAg,Ugy2IsUDcfPU3mYDWkF4AaABAg,UCYeRqYBTlwUusXAPtotsTLw,@Ghostface-wv3ts,5,34,0.058823529411764705,False,,,0,1,20,2935,0.5882352941176471,@sergiovillamizar3282
QQbmwrdlRY0,UgwC223KCfX4ewxjtv54AaABAg,UgwC223KCfX4ewxjtv54AaABAg,UCyDuR8B07CIb0-57k2dhCKw,@Rjg1727,168,1,0.0,False,,,6,0,1,6,1.0,@Rjg1727
QQbmwrdlRY0,UgwfzqW1Mv9OdE1_MAN4AaABAg,UgwfzqW1Mv9OdE1_MAN4AaABAg,UCeb1IqoFLOZYm-gsU4tGzTw,@capattack9690,52,3,0.6666666666666666,False,,,31,2,2,77,0.6666666666666666,@capattack9690
QQbmwrdlRY0,UgyNBw04TmzPW4X-79d4AaABAg,UgyNBw04TmzPW4X-79d4AaABAg,UCu6cYufCjUJ9_bT4fHIpvdA,@alexdaguy6130,169,1,0.0,False,,,0,0,1,0,1.0,@alexdaguy6130
QQbmwrdlRY0,Ugycir_006njcVXKpdR4AaABAg,Ugycir_006njcVXKpdR4AaABAg,UCUdAenLpqZ5Cp9jUQUiT44Q,@TotalHooman,170,1,0.0,False,,,0,0,1,0,1.0,@TotalHooman
QQbmwrdlRY0,UgwiUrvM4WhXZfDZxTl4AaABAg,UgwiUrvM4WhXZfDZxTl4AaABAg,UCuP6PPK8u-SltYqmZ7ViEIQ,@devindavis2238,65,2,1.0,False,,,2,1,11,106,5.5,@devindavis2238
QQbmwrdlRY0,UgwO3wKW9nzjG0thYHp4AaABAg,UgwO3wKW9nzjG0thYHp4AaABAg,UCrXpmuUZLKJwjjqovy3pbwg,@Yahmomsfav,171,1,0.0,False,,,0,0,1,0,1.0,@Yahmomsfav
QQbmwrdlRY0,UgymXc5t2GAtlLM_Ull4AaABAg,UgymXc5t2GAtlLM_Ull4AaABAg,UCD-1UFs2HOABQIXcfDofY_w,@Snowball87754,15,26,0.08,False,,,2,0,25,1021,0.9615384615384616,@Snowball87754
QQbmwrdlRY0,UgybCQ6FfE0QK2FV8l94AaABAg,UgybCQ6FfE0QK2FV8l94AaABAg,UC1HDdau8X5wtMYdmq0p-9Hw,@AdrianCruz_,172,1,0.0,False,,,1,0,9,30,9.0,@AdrianCruz_
QQbmwrdlRY0,UgxEzmOC788BZkIWfTd4AaABAg,UgxEzmOC788BZkIWfTd4AaABAg,UCMusu3a--yvXOh6ezCb-tsA,@llamabadgergaming173,4,35,0.06386554621848739,False,,,24,1,28,3978,0.8,@didgereemedia194
QQbmwrdlRY0,Ugz9NhXfxZcT3xeZqW94AaABAg,Ugz9NhXfxZcT3xeZqW94AaABAg,UCfqeScHjalB7VFNURc_GB7w,@thescowl6971,2,38,0.05547652916073969,False,,,11,1,51,1686,1.3421052631578947,@thescowl6971
QQbmwrdlRY0,UgzrX4afQS7IB_LhbX94AaABAg,UgzrX4afQS7IB_LhbX94AaABAg,UCz7OuIAX7sgIixzdYZsc6zA,@KingdomKey-ik4xk,16,25,0.09333333333333334,False,,,0,0,35,722,1.4,@jocelantonettetenoc5996
QQbmwrdlRY0,Ugwkf2LuS7EsciARXy54AaABAg,Ugwkf2LuS7EsciARXy54AaABAg,UCJmh0dVLgYHaq9H6UWbyHUQ,@streetfight4,173,1,0.0,False,,,7,0,1,7,1.0,@streetfight4
QQbmwrdlRY0,Ugyj0y-wPn5Tzk_Wnph4AaABAg,Ugyj0y-wPn5Tzk_Wnph4AaABAg,UChqMSGnDcDeYtkyn5Lku1mA,@TheoandAugust,14,26,0.08923076923076922,False,,,0,0,53,858,2.0384615384615383,@dragondaveltd1992
QQbmwrdlRY0,UgzOwZJvTQV-TW9KroB4AaABAg,UgzOwZJvTQV-TW9KroB4AaABAg,UCgPPGSCR_w1rJhyvOSeqv-A,@NP-gg2rx,174,1,0.0,False,,,1,0,1,1,1.0,@NP-gg2rx
QQbmwrdlRY0,UgzwZdodTSAU9cEToSR4AaABAg,UgzwZdodTSAU9cEToSR4AaABAg,UCFSqtXGJPlqenXkmkSATqKg,@yosupye,175,1,0.0,False,,,0,0,10,4,10.0,@yosupye
QQbmwrdlRY0,UgyFo6nfKuWYcwFzbfN4AaABAg,UgyFo6nfKuWYcwFzbfN4AaABAg,UCI2iN0ocjMfbb2ccDjaYc3g,@jackikenberry1,10,29,0.07389162561576355,False,,,1,0,30,1795,1.0344827586206897,@datironpanda2982
QQbmwrdlRY0,UgyrsFqoCZAavnk0drp4AaABAg,UgyrsFqoCZAavnk0drp4AaABAg,UCPRjj8hc21geFIyi6e8grvA,@BondyRants,176,1,0.0,False,,,0,0,1,0,1.0,@BondyRants
QQbmwrdlRY0,Ugz2PwzqDUn2DXGlXbd4AaABAg,Ugz2PwzqDUn2DXGlXbd4AaABAg,UC018OjSTGXoh-Pv3NkgLR2w,@Sonicstriforce,2,38,0.05547652916073969,False,,,4,1,51,1686,1.3421052631578947,@thescowl6971
QQbmwrdlRY0,UgzLSTaSROivXwTn4kN4AaABAg,UgzLSTaSROivXwTn4kN4AaABAg,UCfpTLH5dH7dvN-L3tH-AWFQ,@dragondaveltd1992,14,26,0.08923076923076922,False,,,8,0,53,858,2.0384615384615383,@dragondaveltd1992
QQbmwrdlRY0,Ugw1DQXqF1kTpSjbslJ4AaABAg,Ugw1DQXqF1kTpSjbslJ4AaABAg,UCtQdc8KSeze4-A8p8V6rkxw,@IsaiahKatcheech-z9t,177,1,0.0,False,,,67,0,1,67,1.0,@IsaiahKatcheech-z9t
QQbmwrdlRY0,Ugxhqhr878OAf46xUXR4AaABAg,Ugxhqhr878OAf46xUXR4AaABAg,UCfpTLH5dH7dvN-L3tH-AWFQ,@dragondaveltd1992,14,26,0.08923076923076922,False,,,25,0,53,858,2.0384615384615383,@dragondaveltd1992
